path,taxa,specimen,tissue,path_anx,path_cal_xml,path_eax,path_lmd,path_sbx,canonical_name,length,width
Search engine/test/Cavusactis GM24/filament GM24/image0026.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0026.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0026.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0026.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0026.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0026.tif.sbx,Cavusactis_GM24_filament_26,,
Search engine/test/Cavusactis GM24/filament GM24/image0027.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0027.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0027.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0027.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0027.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0027.tif.sbx,Cavusactis_GM24_filament_27,21.68751047861867,3.650338765023208
Search engine/test/Cavusactis GM24/filament GM24/image0028.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0028.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0028.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0028.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0028.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0028.tif.sbx,Cavusactis_GM24_filament_28,20.807437790369317,3.559127699380994
Search engine/test/Cavusactis GM24/filament GM24/image0029.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0029.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0029.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0029.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0029.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0029.tif.sbx,Cavusactis_GM24_filament_29,22.515992647016574,3.934008806984598
Search engine/test/Cavusactis GM24/filament GM24/image0030.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0030.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0030.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0030.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0030.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0030.tif.sbx,Cavusactis_GM24_filament_30,19.884633660948776,3.5027867707394513
Search engine/test/Cavusactis GM24/filament GM24/image0031.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0031.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0031.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0031.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0031.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0031.tif.sbx,Cavusactis_GM24_filament_31,8.594841351458582,6.320825860931546
Search engine/test/Cavusactis GM24/filament GM24/image0032.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0032.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0032.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0032.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0032.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0032.tif.sbx,Cavusactis_GM24_filament_32,22.18024341865505,3.6117845340495593
Search engine/test/Cavusactis GM24/filament GM24/image0033.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0033.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0033.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0033.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0033.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0033.tif.sbx,Cavusactis_GM24_filament_33,11.715479761825268,6.700228490848284
Search engine/test/Cavusactis GM24/filament GM24/image0034.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0034.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0034.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0034.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0034.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0034.tif.sbx,Cavusactis_GM24_filament_34,21.653181912142337,3.9061463336103595
Search engine/test/Cavusactis GM24/filament GM24/image0035.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0035.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0035.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0035.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0035.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0035.tif.sbx,Cavusactis_GM24_filament_35,,
Search engine/test/Cavusactis GM24/filament GM24/image0036.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0036.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0036.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0036.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0036.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0036.tif.sbx,Cavusactis_GM24_filament_36,10.488346370254003,2.094459465849076
Search engine/test/Cavusactis GM24/filament GM24/image0037.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0037.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0037.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0037.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0037.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0037.tif.sbx,Cavusactis_GM24_filament_37,19.98887519704932,3.8299597263334335
Search engine/test/Cavusactis GM24/filament GM24/image0038.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0038.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0038.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0038.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0038.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0038.tif.sbx,Cavusactis_GM24_filament_38,,
Search engine/test/Cavusactis GM24/filament GM24/image0039.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0039.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0039.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0039.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0039.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0039.tif.sbx,Cavusactis_GM24_filament_39,21.37582039910871,3.5692570940402324
Search engine/test/Cavusactis GM24/filament GM24/image0040.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0040.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0040.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0040.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0040.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0040.tif.sbx,Cavusactis_GM24_filament_40,21.66732487646448,4.069583500583621
Search engine/test/Cavusactis GM24/filament GM24/image0041.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0041.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0041.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0041.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0041.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0041.tif.sbx,Cavusactis_GM24_filament_41,20.85833144751455,3.4187711092759474
Search engine/test/Cavusactis GM24/filament GM24/image0042.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0042.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0042.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0042.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0042.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0042.tif.sbx,Cavusactis_GM24_filament_42,21.42958288805673,4.000151174961248
Search engine/test/Cavusactis GM24/filament GM24/image0043.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0043.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0043.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0043.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0043.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0043.tif.sbx,Cavusactis_GM24_filament_43,21.351710533939862,3.688568198622862
Search engine/test/Cavusactis GM24/filament GM24/image0044.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0044.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0044.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0044.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0044.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0044.tif.sbx,Cavusactis_GM24_filament_44,21.02091641194425,3.6310508862063147
Search engine/test/Cavusactis GM24/filament GM24/image0045.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0045.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0045.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0045.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0045.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0045.tif.sbx,Cavusactis_GM24_filament_45,21.42918440857171,4.1380976779203635
Search engine/test/Cavusactis GM24/filament GM24/image0046.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0046.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0046.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0046.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0046.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0046.tif.sbx,Cavusactis_GM24_filament_46,23.2372750382054,4.10404454442148
Search engine/test/Cavusactis GM24/filament GM24/image0047.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0047.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0047.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0047.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0047.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0047.tif.sbx,Cavusactis_GM24_filament_47,30.271376991974574,3.524019326995128
Search engine/test/Cavusactis GM24/filament GM24/image0048.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0048.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0048.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0048.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0048.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0048.tif.sbx,Cavusactis_GM24_filament_48,9.275372404847037,5.165817055488772
Search engine/test/Cavusactis GM24/filament GM24/image0049.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0049.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0049.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0049.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0049.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0049.tif.sbx,Cavusactis_GM24_filament_49,9.227996120077458,5.5680332454785155
Search engine/test/Cavusactis GM24/filament GM24/image0050.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0050.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0050.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0050.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0050.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0050.tif.sbx,Cavusactis_GM24_filament_50,,
Search engine/test/Cavusactis GM24/filament GM24/image0051.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0051.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0051.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0051.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0051.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0051.tif.sbx,Cavusactis_GM24_filament_51,21.902532915714925,3.775444752215962
Search engine/test/Cavusactis GM24/filament GM24/image0052.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0052.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0052.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0052.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0052.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0052.tif.sbx,Cavusactis_GM24_filament_52,32.39762647365694,3.587212154092952
Search engine/test/Cavusactis GM24/filament GM24/image0053.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0053.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0053.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0053.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0053.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0053.tif.sbx,Cavusactis_GM24_filament_53,29.97521978412893,3.7093585498416
Search engine/test/Cavusactis GM24/filament GM24/image0054.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0054.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0054.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0054.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0054.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0054.tif.sbx,Cavusactis_GM24_filament_54,20.466698538548865,3.5007512745684775
Search engine/test/Cavusactis GM24/filament GM24/image0055.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0055.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0055.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0055.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0055.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0055.tif.sbx,Cavusactis_GM24_filament_55,,
Search engine/test/Cavusactis GM24/filament GM24/image0056.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0056.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0056.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0056.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0056.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0056.tif.sbx,Cavusactis_GM24_filament_56,17.852136956413585,3.2612389498550756
Search engine/test/Cavusactis GM24/filament GM24/image0057.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0057.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0057.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0057.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0057.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0057.tif.sbx,Cavusactis_GM24_filament_57,,
Search engine/test/Cavusactis GM24/filament GM24/image0058.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0058.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0058.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0058.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0058.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0058.tif.sbx,Cavusactis_GM24_filament_58,,
Search engine/test/Cavusactis GM24/filament GM24/image0059.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0059.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0059.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0059.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0059.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0059.tif.sbx,Cavusactis_GM24_filament_59,17.772743619376573,3.2604235776835635
Search engine/test/Cavusactis GM24/filament GM24/image0060.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0060.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0060.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0060.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0060.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0060.tif.sbx,Cavusactis_GM24_filament_60,23.151183410156925,3.8929872492677213
Search engine/test/Cavusactis GM24/filament GM24/image0061.tif,Cavusactis,GM24,filament,Search engine/test/Cavusactis GM24/filament GM24/image0061.tif.anx,Search engine/test/Cavusactis GM24/filament GM24/image0061.tif.cal.xml,Search engine/test/Cavusactis GM24/filament GM24/image0061.tif.eax,Search engine/test/Cavusactis GM24/filament GM24/image0061.tif.lmd,Search engine/test/Cavusactis GM24/filament GM24/image0061.tif.sbx,Cavusactis_GM24_filament_61,22.511337395252824,3.3116317809813216
Search engine/test/Cavusactis GM24/pharynx GM24/image.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image.tif.sbx,Cavusactis_GM24_pharynx_0,25.48776459853666,3.9507093987280215
Search engine/test/Cavusactis GM24/pharynx GM24/image0001.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0001.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0001.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0001.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0001.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0001.tif.sbx,Cavusactis_GM24_pharynx_1,36.682209054359454,3.199428463999787
Search engine/test/Cavusactis GM24/pharynx GM24/image0002.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0002.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0002.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0002.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0002.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0002.tif.sbx,Cavusactis_GM24_pharynx_2,32.40875314803731,3.5835415908747126
Search engine/test/Cavusactis GM24/pharynx GM24/image0003.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0003.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0003.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0003.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0003.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0003.tif.sbx,Cavusactis_GM24_pharynx_3,32.798299448830946,3.1623054236385686
Search engine/test/Cavusactis GM24/pharynx GM24/image0004.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0004.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0004.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0004.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0004.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0004.tif.sbx,Cavusactis_GM24_pharynx_4,,
Search engine/test/Cavusactis GM24/pharynx GM24/image0005.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0005.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0005.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0005.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0005.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0005.tif.sbx,Cavusactis_GM24_pharynx_5,,
Search engine/test/Cavusactis GM24/pharynx GM24/image0006.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0006.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0006.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0006.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0006.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0006.tif.sbx,Cavusactis_GM24_pharynx_6,,
Search engine/test/Cavusactis GM24/pharynx GM24/image0007.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0007.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0007.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0007.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0007.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0007.tif.sbx,Cavusactis_GM24_pharynx_7,16.242050911139994,1.808816164147153
Search engine/test/Cavusactis GM24/pharynx GM24/image0008.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0008.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0008.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0008.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0008.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0008.tif.sbx,Cavusactis_GM24_pharynx_8,11.704045029988874,1.8782130127953256
Search engine/test/Cavusactis GM24/pharynx GM24/image0009.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0009.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0009.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0009.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0009.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0009.tif.sbx,Cavusactis_GM24_pharynx_9,29.62646283878809,3.670810376720272
Search engine/test/Cavusactis GM24/pharynx GM24/image0010.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0010.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0010.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0010.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0010.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0010.tif.sbx,Cavusactis_GM24_pharynx_10,12.070601659245815,1.955228672074704
Search engine/test/Cavusactis GM24/pharynx GM24/image0011.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0011.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0011.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0011.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0011.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0011.tif.sbx,Cavusactis_GM24_pharynx_11,24.724731107583345,3.874325896178175
Search engine/test/Cavusactis GM24/pharynx GM24/image0012.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0012.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0012.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0012.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0012.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0012.tif.sbx,Cavusactis_GM24_pharynx_12,34.538475880207855,3.0013734970549097
Search engine/test/Cavusactis GM24/pharynx GM24/image0013.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0013.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0013.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0013.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0013.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0013.tif.sbx,Cavusactis_GM24_pharynx_13,,
Search engine/test/Cavusactis GM24/pharynx GM24/image0014.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0014.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0014.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0014.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0014.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0014.tif.sbx,Cavusactis_GM24_pharynx_14,27.804355958156115,3.64763928361357
Search engine/test/Cavusactis GM24/pharynx GM24/image0015.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0015.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0015.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0015.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0015.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0015.tif.sbx,Cavusactis_GM24_pharynx_15,19.884754911771513,3.4507718038687885
Search engine/test/Cavusactis GM24/pharynx GM24/image0016.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0016.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0016.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0016.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0016.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0016.tif.sbx,Cavusactis_GM24_pharynx_16,,
Search engine/test/Cavusactis GM24/pharynx GM24/image0017.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0017.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0017.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0017.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0017.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0017.tif.sbx,Cavusactis_GM24_pharynx_17,31.53846394779478,3.7616523778927666
Search engine/test/Cavusactis GM24/pharynx GM24/image0018.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0018.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0018.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0018.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0018.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0018.tif.sbx,Cavusactis_GM24_pharynx_18,29.1473048889554,4.032895777492126
Search engine/test/Cavusactis GM24/pharynx GM24/image0019.tif,Cavusactis,GM24,pharynx,Search engine/test/Cavusactis GM24/pharynx GM24/image0019.tif.anx,Search engine/test/Cavusactis GM24/pharynx GM24/image0019.tif.cal.xml,Search engine/test/Cavusactis GM24/pharynx GM24/image0019.tif.eax,Search engine/test/Cavusactis GM24/pharynx GM24/image0019.tif.lmd,Search engine/test/Cavusactis GM24/pharynx GM24/image0019.tif.sbx,Cavusactis_GM24_pharynx_19,,
